id,artist_genres,selected_genre,pop,rap,hip hop,dance,trap,rock,dance pop,latin,pop rap,reggaeton,country,house,contemporary,indie,latino,trap latino,post,alternative,edm,modern,teen,teen pop
4rd4bY5IzC4AN6NdgYGtWD,dance pop; houston rap; pop; trap queen,dance pop,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3PBXTtPiOqfYcbc30ydVTz,alternative dance; alternative rock; canadian rock; dance-punk; garage rock; indie rock; indietronica; modern alternative rock; modern rock; new rave; rock,modern,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7dQFpbs34ufIEU745DVclf,r&b en espanol,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5BqY4WvB0sfGqg4cq25Eto,israeli mediterranean; israeli pop; mizrahi; israeli mediterranean; israeli pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Vn9ip0TryleiFXRs7Iw9q,vapor twitch,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5r3zdS0U1zTamTky1K7tS6,chicago rap; melodic rap; baton rouge rap; trap,trap,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5PUawWFG1oIS2NwEcyHaCr,emo; modern rock; rock,modern,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0CHCU726JnK7AIdbqrzN9Y,tollywood; filmi,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0WUKwsZ6XzmpV7Gdg441Gi,other,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2UWBxYXPZa5j90pazGkEL1,dembow; latin; rap dominicano; reggaeton; trap latino; dominican pop,trap latino,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5rb9QrpfcKFHM1EUbSIurX,atl hip hop; contemporary r&b; dance pop; pop; r&b; south carolina hip hop; urban contemporary; atl hip hop; crunk; dance pop; dirty south rap; old school atlanta hip hop; pop rap; southern hip hop; atl hip hop; dirty south rap; hip hop; old school atlanta hip hop; pop rap; rap; southern hip hop; trap,contemporary,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2mlGPkAx4kwF8Df0GlScsC,pittsburgh indie,indie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3u4rIcRR7gSoJdkJIx9zpu,vapor soul,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zC64Ep1wRc8jMto5InsIw,persian pop; dance pop; dancehall; pop; pop rap,pop rap,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7DfFc7a6Rwfi3YQMRbDMau,alternative r&b; hip hop; lgbtq+ hip hop; neo soul; pop,alternative,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3xNgPSVlKbCUAxW8H0yJlP,post-teen pop; viral pop; acoustic cover; channel pop; neo mellow; pop rock; post-teen pop; viral pop,teen pop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7r6xGsyES2DTacyP6O585i,other,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4qlBvxOwFy6og73eik75Ro,melanesian pop; pacific islands pop; png pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5YaskwnGDZFDRipaqzbwQx,german dance; german techno; german trance; trance; dance pop; edm; electro house; german dance; pop dance; pop edm; tropical house; scandipop,edm,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4rr19p6NPfg8oUazZQnkS8,cali rap; oakland hip hop; west coast trap; cali rap; gangster rap; hip hop; pop rap; rap; southern hip hop; trap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24wPPChGadZJtl0cz0bU8f,latin alternative; latin rock; rock en espanol; rock uruguayo,alternative,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7fQsZENZht8AZKBIotbnxI,other,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6jOfUA5tTgLeixiEBwDQnA,czsk hip hop,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7zvaxRmEzTtXZxYN1cBhNS,paraguayan rock,rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19yD0Yreis6m4FFdfvCSJZ,polish trap,trap,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6hZiOflJ0aH9DHwFHMPVkP,ccm; christian alternative rock; christian music; world worship; worship,alternative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7FXfrOsoBv8AU9E7hWRTbH,danish hip hop; danish pop; danish hip hop; danish pop,hip hop,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70pkwEEG7nDTXBFqoGQkH0,french hip hop; pop urbaine; rap francais; french hip hop; pop urbaine; rap francais,hip hop,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5D2mYZuzcgjpchVY1pmTPh,east coast hip hop; gangster rap; hip hop; pop rap; queens hip hop; rap,pop rap,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4VgEM12OeaN3GyBV487Me7,permanent wave; punk,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5YOkA7qd2983FtBQnP8sYx,latin; reggaeton; trap latino,trap latino,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0KiRc3f3OI9C7s0S1QjQNO,album rock; alternative metal; hard rock; melodic thrash; metal; old school thrash; rock; speed metal; thrash metal,alternative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6kga9ZYARzHBprnLOENrMQ,german pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6SIrNxmmdbv1KUbFBu1PaN,latin; puerto rican pop; reggaeton; trap latino; latin; reggaeton; reggaeton flow; trap boricua; trap latino,trap latino,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2HEMdZPNfOLF9W3LeE7dkC,country; country road,country,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4zIonNNfOMBWfTww8LWuFu,danish hip hop; danish pop,hip hop,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5V3eOL0Zyb3OqhwOmFRvyO,mandopop; taiwan pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5iKoarDSV0EA1JN10Bljr5,chillwave; indie poptimism; shimmer pop,indie,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5uvc3HQcF40ZKvWfe4n9Vp,dutch hip hop,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26w9NTiE9NGjW1ZvIOd1So,latin; reggaeton; trap latino,trap latino,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3FAJ6O0NOHQV8Mc5Ri6ENp,pop; r&b,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43UUkrrS5Dw4ltbgrvudi8,album rock; alternative metal; hard rock; metal; rock; speed metal,alternative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5i66xrvSh1MjjyDd6zcwgj,barbadian pop; dance pop; pop; pop rap; urban contemporary; east coast hip hop; hip hop; rap,contemporary,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36JDWxV9Htu0znOlbhLn5C,dance pop; pop; post-teen pop; dance pop; hip pop; pop; pop rap; queens hip hop; dance pop; electropop; pop; post-teen pop,teen pop,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
3aML8uROR94OkM5dY74gxf,greek drill; greek hip hop; greek drill,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4gFXY5yvHayGckJndafYQE,dance pop; hip hop; pop; pop rap; r&b; rap; southern hip hop; urban contemporary; atl hip hop; crunk; dirty south rap; gangster rap; pop rap; rap; southern hip hop; trap,contemporary,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
66NNoydhDCKHjBZjO4OnNm,gruperas inmortales; nu-cumbia; regional mexican; tropical; latin; latin alternative; latin pop; latin rock; mexican pop,alternative,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61zTSexBvC42Db8jxMHuKx,atl hip hop; hip hop; pop rap; rap; trap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2rAJy2WSlQOINaWi0kydkr,malay rap; malay rap; malaysian pop,rap,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7j9XPJaioNNYKdsyMugosx,latin; latin hip hop; reggaeton; trap latino,trap latino,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
7f4WCVcAM8m3B7ThYYjeYu,australian indie; australian pop; sydney indie,indie,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2ICylmg7jCYdOWUFNa8VW7,dance pop; girl group; hip pop; pop; post-teen pop; urban contemporary; g funk; gangster rap; hip hop; pop rap; rap; west coast rap,teen pop,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
4pUCKHjJ4Ijewc37rRrvHn,k-pop; k-pop girl group,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2YMyVYNLmFDD0KGtNkkgFa,dance pop; pop; post-teen pop; dance pop; hip pop; pop; pop rap; queens hip hop,teen pop,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
2TH65lNHgvLxCKXM3apjxI,latin; reggaeton; trap latino; latin; latin hip hop; latin pop; pop reggaeton; reggaeton; trap latino,trap latino,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2XdgVioNvENCspUhMzvyjH,flamenco urbano; dominican pop; flamenco urbano; pop flamenco,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55GLc4nywcX4aIlOcx1u06,atl hip hop; rap; trap,trap,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5OFcjrC1OiRSBylQgF5HDD,folk-pop; modern rock; pop; pop rock; stomp and holler,modern,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4HBOOGIvjHGOrdtEiFkN03,cantopop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6NFqonbFp2QhnJIh7cE2s3,pop peruano; salsa peruana; pop peruano,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3eR23VReFzcdmS7TYCrhCe,edm; pop; pop dance; tropical house; dance pop; pop; post-teen pop,teen pop,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
6NoBasBVAstiM39N7pr7eH,alternative r&b; chill r&b; indie r&b; pop; r&b,alternative,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
72Q0FQQo32KJloivv5xge2,dance pop; hip hop; miami hip hop; pop; pop rap; rap; southern hip hop; trap; canadian pop; pop; atl hip hop; hip hop; melodic rap; pop rap; rap; southern hip hop; trap; chicago rap; conscious hip hop; hip hop; pop rap; rap; hip hop; new orleans rap; pop rap; rap; trap,pop rap,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
643PW82aBMUa1FiWi5VQY7,east coast hip hop; hip hop; rap; trap,trap,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6p3kDqESgqdEuOUrPZLRJj,lithuanian pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18sAGLtcv4bRvwUfmfM5o9,mainland chinese pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ogbXG8KSnPh35G6RDMMMp,east coast hip hop; hip hop; rap; alternative metal; nu metal; post-grunge; rap metal,alternative,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0wlU1vgrK0jpibrvooCvu0,vietnamese hip hop; v-pop; vietnamese hip hop; v-pop,hip hop,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1au9q3wiWxIwXTazIjHdfF,folk-pop; modern rock; pop rock,modern,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6qUSs4FDzZUdAhY6JDIJfa,big room; dance pop; edm; pop; pop dance; pop rap,edm,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6GxEpbOvB4dXgRF2SLJliK,latin; latin hip hop; reggaeton; reggaeton flow; trap latino; latin; latin hip hop; reggaeton; trap latino,trap latino,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6TqXcAFInzjp0bODyvrWEq,pop; pop r&b; edm; house; pop; uk dance,edm,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2IRZnDFmlqMuOrYOLnZZyc,hip hop; philly rap; pop rap; rap; southern hip hop; trap; canadian hip hop; canadian pop; hip hop; rap; toronto rap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5dntGTbUtmUO239wQ0k3yM,k-pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7xb8Yyd627JoPLVXyZDxBK,contemporary country; country; country road,contemporary,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1mavQ4WCzXSeL2Dm5DS4GQ,detroit hip hop; hip hop; rap,hip hop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5pomCBdsTZSDCFHH8BAUQe,dance pop; pop; post-teen pop,teen pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
04CttTezSnv71USiiG9mIo,neo mellow; post-teen pop; viral pop; swedish pop,teen pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
6RsWqX8zABZLhZydXxEFOm,canadian contemporary r&b; canadian pop; pop,contemporary,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5clFSlfkCRlhnH1cAQjSBi,latin; latin hip hop; reggaeton; reggaeton flow; trap latino,trap latino,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
6tuZKBiS1p6Ig0UtC0ii0Y,japanese chillhop,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fTt0CH2t0mdeB2N9XFG5r,lgbtq+ hip hop; pop,hip hop,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ewhPnjVBPYE5Mgc55dJ39,greek pop; greek trap,trap,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4RtDZMumlKxsN7IL3AJPUx,contemporary country; country; country road,contemporary,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3AFfyUXTfj12PgrOkZiiJo,canadian pop; dance pop; pop; viral pop,dance pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FKxKGONukVFXWVJxAKmlz,dance pop; pop; r&b,dance pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6AaZDWHgnLgMo3lfBhGNHK,czsk hip hop; polish pop,hip hop,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6mORGLOz79w6VsCRLWYYuK,indie folk; stomp and holler,indie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3CACzG9I3AoKUKA3ODE5zW,cumbia 420; cumbia villera; cumbia pop; cumbia villera,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73hlXep4OHLx28ewDZXexh,contemporary country; country; country road; oklahoma country,contemporary,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4AUASx1KCTQFmpHu7qq6Kr,dutch pop; dutch rock,rock,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ZnJsoJGkQ5K15W7Rcr5JO,dance pop; girl group; pop; post-teen pop; talent show; uk pop; ohio hip hop; pop rap,teen pop,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
6Et5KimMg3IXwD6lJPGmQw,latin; reggaeton; trap latino; puerto rican pop; trap latino,trap latino,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
02MWAaffLxlfxAUY7c5dvx,gauze pop; indietronica; shiver pop,indie,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3IKJNHnVZ2bXGjAFBJiUYo,album rock; birmingham metal; classic rock; hard rock; metal; rock; stoner rock; uk doom metal,rock,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70eDxAyAraNTiD6lx2ZEnH,modern blues rock,modern,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4cnNrOojGyU6J3OXqVTPIg,funk carioca; funk ostentacao; funk paulista; funk carioca; funk ostentacao; funk paulista,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3A2OHirUAlQp2x73BJlEDA,atl hip hop; hip hop; pop rap; rap; southern hip hop; trap; underground hip hop; conscious hip hop; hip hop; rap; west coast rap; atl hip hop; dirty south rap; gangster rap; hip hop; pop rap; rap; southern hip hop; trap; hip hop; melodic rap; mississippi hip hop; pop rap; rap; southern hip hop; trap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55CugORRPDA3wTPTYi8TfX,arab pop; egyptian pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2vMVlzLfQFsWlpSGZfabca,nerdcore,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6wfTb2he5ANMQSFnlamnyi,contemporary country; country; country road,contemporary,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4bbMwLm8esTHLntcfmiK0m,contemporary r&b; dance pop; hip pop; neo soul; pop r&b; r&b; urban contemporary,contemporary,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7yFhA2fUsL2oIMWlw5DaHQ,contemporary country; country; texas country,contemporary,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4PzsYXrHh4r2BxtpNjtvoF,afroswing; london rap; uk hip hop,hip hop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3bH4HzoZZFq8UpZmI2AMgV,neo mellow; pop rock; singer-songwriter,rock,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6I65yWKg1MDsPFTEyYivnv,atl hip hop; hip hop; pop rap; rap; southern hip hop; trap; underground hip hop; melodic rap; trap; atl hip hop; hip hop; pop rap; rap; southern hip hop; trap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3h3fui1QXImL2zRcs9v2Lc,adoracao; brazilian gospel,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cqPu20DGTGUoZtbJH2Dmi,canadian hip hop; pop,hip hop,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38084tN66v4KHqiLpl9cN8,contemporary r&b; hip pop; neo soul; quiet storm; r&b; urban contemporary; boy band; contemporary r&b; hip hop; hip pop; minneapolis sound; neo soul; new jack swing; quiet storm; r&b; urban contemporary,contemporary,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25qfFpoGhk9Njgu5nl36sS,dance pop; pop; post-teen pop; dance pop; pop; post-teen pop,teen pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3cjETgw9svw0c30XCH6gj1,chamber pop; indie folk; irish singer-songwriter; neo mellow; stomp and holler,indie,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4tNZeBcutk1c5m35BlquBU,pop; uk pop; canadian pop; pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7nCtpyijuEEIOLC5tIM0zh,contemporary country; country pop,contemporary,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6kwAbEjseqBob48jCus7Sz,australian dance; australian pop; pop,dance,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66wHD7oEKeyfVLdSef8YuT,atl hip hop; crunk; dirty south rap; gangster rap; hip hop; old school atlanta hip hop; pop rap; rap; southern hip hop; trap; dance pop,pop rap,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3gvGnkmg8zVZdBAx4B7Cvq,latin; latin hip hop; puerto rican pop; reggaeton; trap latino,trap latino,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
74iZuPGwyL33VlTr6jTnab,art pop; dance pop; pop,dance pop,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2NVt7fxr5GsqTkGwYXcNTE,atl hip hop; gangster rap; hip hop; pop rap; rap; southern hip hop; trap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1OaImZ2RDdJKEp5JMtZiQr,thai hip hop; thai pop; thai trap; thai trap,trap,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3pWcj8hxj3fsb9TDAcMpEl,dance pop; edm; electropop; pop; pop dance; tropical house,edm,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42ArfZUgGo3k5btIHp08it,latin pop; reggaeton chileno; trap chileno,reggaeton,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5hmcw6bW5V24CvJqsz87We,dance pop; edm; electro house; house; moombahton; ninja; pop; pop dance; tropical house; bass house; deep groove house; edm; electro house; house,edm,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
527k23H0A4Q0UJN3vGs0Da,pop; rap; trap,trap,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0TkquWzzuxcrwbCWlTrKYF,desi pop; filmi; modern bollywood; desi pop; modern bollywood,modern,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0lrwDj4eSceHCAmz0tQVRN,bulgarian pop,pop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0spRhrdp5a0qHBzcYwtFIX,contemporary country; country; country road; modern country rock; pop; post-teen pop; acoustic pop; neo mellow; pop; pop rock,teen pop,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1
626rYyBfeAeleh1F5t4B70,latin; reggaeton; trap latino; latin; latin hip hop; reggaeton; reggaeton flow; trap latino; latin; latin hip hop; reggaeton; reggaeton flow; trap latino; latin; latin hip hop; reggaeton; reggaeton flow; trap latino,trap latino,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
3tZlxGCaynTIKK83TF4uPB,atl hip hop; atl trap; gangster rap; hip hop; melodic rap; rap; trap; alternative hip hop; gangster rap; hip hop; indiana hip hop; rap; southern hip hop; trap; underground hip hop; gangster rap; hip hop; pop rap; rap; southern hip hop; trap; underground hip hop,alternative,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3rJAP9G6hjx2kN8Jsvas09,ccm; christian music; deep ccm; instrumental worship; world worship; worship,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20X9OeC606XNwEtDBOym5u,neo mellow; neon pop punk; pop punk; pop rock; post-teen pop,teen pop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2P6LRPcKIcaKHAHScHVU20,italian hip hop,hip hop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2qeeqn92nQrfU84SbLAmmI,chilean indie; chilean rock; cumbia chilena; latin alternative; pop chileno,alternative,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
02lGHA7bFFplYLihnUWTx8,colombian pop; latin; latin pop; mexican pop; rock en espanol; tropical; mariachi; nuevo regional mexicano; ranchera; regional mexican,latin,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51Fjme0JiitpyXKuyQiCDo,pop rap; canadian hip hop; dark trap; vapor trap,pop rap,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4txn9qnwK3ILQqv5oq2mO3,conscious hip hop; hip hop; north carolina hip hop; rap,hip hop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4YcWzLSnGqLjSCycuSMHnn,melodic rap; philly rap; rap; trap,trap,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Pws0HnRmTGotYeJU9Poxw,ccm; christian alternative rock; christian hip hop; christian music; worship,alternative,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4s5DtojcNCBt7ztgvKeLCr,banjo; folk-pop; indie poptimism; indiecoustica; modern rock; pop rock; stomp and holler,modern,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4IFQXeJ1vj7YoQzshOKywQ,electro-pop francais; french indie pop; french indietronica; indie soul; new french touch; nu disco,indie,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0lXZCo5bilUm1XWGNzQFop,dubstep; electro house; future bass; gaming dubstep; gaming edm; melodic dubstep; experimental hip hop,edm,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
633tQkzha90B1qbPBAExGl,contemporary country; redneck,contemporary,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
